time (ns GMT),session_id,video_ts_x,format_x,size_x,ssim_index_x,cwnd_x,in_flight_x,min_rtt_x,rtt_x,delivery_rate_x,index_y,expt_id_y,channel_y,event_x,buffer_x,cum_rebuf_x,source_dataset_y,index_x,expt_id_x,channel_x,event_y,buffer_y,cum_rebuf_y,source_dataset_x,index_y,expt_id_y,channel_y,video_ts_y,format_y,size_y,ssim_index_y,cwnd_y,in_flight_y,min_rtt_y,rtt_y,delivery_rate_y,source_dataset_y
1548552788482000000,NITOYazvntATQtzzgf4VYeyLNK8/60NXsNDAoOSVt6U=,42978155220,426x240-26,20979,0.942036,10,0,163734,189107,15468,9,253,cbs,startup,11.979,0.019,video_sent_2019-01-26T11_2019-01-27T11,9,253,cbs,startup,11.979,0.019,video_sent_2019-01-26T11_2019-01-27T11,9,253,cbs,42978155220,426x240-26,20979,0.942036,10,0,163734,189107,15468,video_sent_2019-01-26T11_2019-01-27T11
1548552788532000000,QHH7aOwg17g7hR4dC2kJb4T4A9nhvtaoFTEP9aCKNIk=,42996173220,1280x720-20,800894,0.981094,59,19,100162,115237,332544,5,253,abc,timer,11.002,0.029,video_sent_2019-01-26T11_2019-01-27T11,5,253,abc,timer,11.002,0.029,video_sent_2019-01-26T11_2019-01-27T11,5,253,abc,42996173220,1280x720-20,800894,0.981094,59,19,100162,115237,332544,video_sent_2019-01-26T11_2019-01-27T11
1548552788549000000,mbzxNjXZW62vpgtMJkIaZlP2ubGumBvmlThrkaTSV7U=,42996173220,426x240-26,51658,0.900329,10,0,97371,105341,26598,6,253,abc,startup,12.622,0.047,video_sent_2019-01-26T11_2019-01-27T11,6,253,abc,startup,12.622,0.047,video_sent_2019-01-26T11_2019-01-27T11,6,253,abc,42996173220,426x240-26,51658,0.900329,10,0,97371,105341,26598,video_sent_2019-01-26T11_2019-01-27T11
1548552788700000000,uH215fJLEmFpdd6YPCjLEFP5h1LAgeMs3g6sAWxlUeI=,42993110160,1920x1080-22,695680,0.988964,55,0,48903,58269,857818,9,253,pbs,timer,14.955,0.01,video_sent_2019-01-26T11_2019-01-27T11,9,253,pbs,timer,14.955,0.01,video_sent_2019-01-26T11_2019-01-27T11,9,253,pbs,42993110160,1920x1080-22,695680,0.988964,55,0,48903,58269,857818,video_sent_2019-01-26T11_2019-01-27T11
1548552788786000000,0dn0fGR8ccdJ47FZNCYhW/Q+WwupTKROyIUDmpEfwjA=,42993290340,1280x720-20,1889787,0.974021,94,0,94812,101083,643584,10,253,fox,timer,13.231,0.055,video_sent_2019-01-26T11_2019-01-27T11,10,253,fox,timer,13.231,0.055,video_sent_2019-01-26T11_2019-01-27T11,10,253,fox,42993290340,1280x720-20,1889787,0.974021,94,0,94812,101083,643584,video_sent_2019-01-26T11_2019-01-27T11
1548552788824000000,NITOYazvntATQtzzgf4VYeyLNK8/60NXsNDAoOSVt6U=,42978335400,426x240-26,10468,0.996114,28,0,163632,169967,111866,9,253,cbs,timer,11.897,0.019,video_sent_2019-01-26T11_2019-01-27T11,9,253,cbs,timer,11.897,0.019,video_sent_2019-01-26T11_2019-01-27T11,9,253,cbs,42978335400,426x240-26,10468,0.996114,28,0,163632,169967,111866,video_sent_2019-01-26T11_2019-01-27T11
1548552788872000000,mbzxNjXZW62vpgtMJkIaZlP2ubGumBvmlThrkaTSV7U=,42996353400,1280x720-20,686763,0.984321,44,0,97371,105827,280255,6,253,abc,timer,12.622,0.047,video_sent_2019-01-26T11_2019-01-27T11,6,253,abc,timer,12.622,0.047,video_sent_2019-01-26T11_2019-01-27T11,6,253,abc,42996353400,1280x720-20,686763,0.984321,44,0,97371,105827,280255,video_sent_2019-01-26T11_2019-01-27T11
1548552788989000000,ldYEAi7lWvkrMg23/05ve2NzjYe95uLMbZ1ttGxMGYQ=,42993470520,1280x720-22,113166,0.982464,28,0,67445,69547,290472,15,253,nbc,timer,14.898,0.013,video_sent_2019-01-26T11_2019-01-27T11,15,253,nbc,timer,14.898,0.013,video_sent_2019-01-26T11_2019-01-27T11,15,253,nbc,42993470520,1280x720-22,113166,0.982464,28,0,67445,69547,290472,video_sent_2019-01-26T11_2019-01-27T11
1548552789131000000,OsTzlVCSIKKWtzOf9qg/K/jb1Khj/byCzvNY4ZFJRoc=,42991848900,1920x1080-22,851356,0.98323,326,0,99267,102993,1607275,8,253,cbs,timer,13.034,0.527,video_sent_2019-01-26T11_2019-01-27T11,8,253,cbs,timer,13.034,0.527,video_sent_2019-01-26T11_2019-01-27T11,7,253,cbs,42991848900,1920x1080-22,851356,0.98323,326,0,99267,102993,1607275,video_sent_2019-01-26T11_2019-01-27T11
1548552789137000000,EjY4H6LxcadQ11JCCzH5RDa8BJd3rsy5xTRHiMllGo8=,42995632680,640x360-26,145079,0.950634,21,0,100428,202167,132520,3,253,abc,timer,3.769,0,video_sent_2019-01-26T11_2019-01-27T11,3,253,abc,timer,3.769,0,video_sent_2019-01-26T11_2019-01-27T11,3,253,abc,42995632680,640x360-26,145079,0.950634,21,0,100428,202167,132520,video_sent_2019-01-26T11_2019-01-27T11
1548552789212000000,gkCnV8ekroU564sdWSES/YIb6aYoPBL+9STt/V5/gVQ=,42996533580,1280x720-20,641050,0.984366,40,0,68969,76645,283774,11,253,abc,timer,14.658,0.167,video_sent_2019-01-26T11_2019-01-27T11,11,253,abc,timer,14.658,0.167,video_sent_2019-01-26T11_2019-01-27T11,11,253,abc,42996533580,1280x720-20,641050,0.984366,40,0,68969,76645,283774,video_sent_2019-01-26T11_2019-01-27T11
1548552789385000000,QHH7aOwg17g7hR4dC2kJb4T4A9nhvtaoFTEP9aCKNIk=,42996353400,1280x720-20,686763,0.984321,105,0,99976,116934,1160694,5,253,abc,timer,12.257,0.029,video_sent_2019-01-26T11_2019-01-27T11,5,253,abc,timer,12.257,0.029,video_sent_2019-01-26T11_2019-01-27T11,5,253,abc,42996353400,1280x720-20,686763,0.984321,105,0,99976,116934,1160694,video_sent_2019-01-26T11_2019-01-27T11
1548552789452000000,Tk1t8IsNMRbAsyfOdHJWkoLWG8hbfGxL+nFxB64Hvos=,42991128180,1280x720-20,197264,0.985669,39,0,11008,14634,2833117,3,253,cbs,timer,14.776,0.005,video_sent_2019-01-26T11_2019-01-27T11,3,253,cbs,timer,14.776,0.005,video_sent_2019-01-26T11_2019-01-27T11,3,253,cbs,42991128180,1280x720-20,197264,0.985669,39,0,11008,14634,2833117,video_sent_2019-01-26T11_2019-01-27T11
1548552789480000000,yUJF4snXZB05T8BrX8bpFcVkSNQPx1pAiJy5mKU0tnA=,42995812860,1280x720-22,581877,0.982021,87,0,20209,156092,733277,2,253,abc,timer,14.909,0.029,video_sent_2019-01-26T11_2019-01-27T11,2,253,abc,timer,14.909,0.029,video_sent_2019-01-26T11_2019-01-27T11,2,253,abc,42995812860,1280x720-22,581877,0.982021,87,0,20209,156092,733277,video_sent_2019-01-26T11_2019-01-27T11
1548552789544000000,6S4r1KbPbJIBhYthH3TyO6vIAku7KEkl2DWrj7EO0AY=,42993110160,1920x1080-22,695680,0.988964,41,0,26996,39668,1295566,10,253,pbs,timer,14.914,0.039,video_sent_2019-01-26T11_2019-01-27T11,10,253,pbs,timer,14.914,0.039,video_sent_2019-01-26T11_2019-01-27T11,10,253,pbs,42993110160,1920x1080-22,695680,0.988964,41,0,26996,39668,1295566,video_sent_2019-01-26T11_2019-01-27T11
1548552789589000000,NITOYazvntATQtzzgf4VYeyLNK8/60NXsNDAoOSVt6U=,42978515580,1280x720-24,635784,0.968467,98,0,163632,171476,368835,9,253,cbs,timer,14.884,0.019,video_sent_2019-01-26T11_2019-01-27T11,9,253,cbs,timer,14.884,0.019,video_sent_2019-01-26T11_2019-01-27T11,9,253,cbs,42978515580,1280x720-24,635784,0.968467,98,0,163632,171476,368835,video_sent_2019-01-26T11_2019-01-27T11
1548552789632000000,THjtU7uMdWahk7tA146jK0BILOgjxa/qWi5HtoDlcOg=,42992749800,1920x1080-22,2055678,0.967786,75,0,85107,91378,547819,14,253,cbs,timer,14.249,0.617,video_sent_2019-01-26T11_2019-01-27T11,14,253,cbs,timer,14.249,0.617,video_sent_2019-01-26T11_2019-01-27T11,14,253,cbs,42992749800,1920x1080-22,2055678,0.967786,75,0,85107,91378,547819,video_sent_2019-01-26T11_2019-01-27T11
1548552789669000000,u6oPTyb9copR7Buqvetl8/KNXHUX+PSPQrixfmIdqhk=,42992929980,1920x1080-24,399640,0.988234,39,0,74286,79060,351468,6,253,pbs,timer,14.41,0.61,video_sent_2019-01-26T11_2019-01-27T11,6,253,pbs,timer,14.41,0.61,video_sent_2019-01-26T11_2019-01-27T11,6,253,pbs,42992929980,1920x1080-24,399640,0.988234,39,0,74286,79060,351468,video_sent_2019-01-26T11_2019-01-27T11
1548552789748000000,QlFt5Mb2B+CQBvIjVPYTC0H94KAKcSSiDDYwd0Z2sHc=,42993470520,1280x720-22,113166,0.982464,48,0,27095,31117,1154824,6,253,nbc,timer,14.646,0.957,video_sent_2019-01-26T11_2019-01-27T11,6,253,nbc,timer,14.646,0.957,video_sent_2019-01-26T11_2019-01-27T11,6,253,nbc,42993470520,1280x720-22,113166,0.982464,48,0,27095,31117,1154824,video_sent_2019-01-26T11_2019-01-27T11
1548552789750000000,BabIEkzH94Nn8xZXdfDL0Xx2+Q4Q48p/EFFesNlvIWA=,42996533580,1280x720-20,641050,0.984366,120,0,7376,18455,9334149,11,253,abc,timer,15.019,0.018,video_sent_2019-01-26T11_2019-01-27T11,11,253,abc,timer,15.019,0.018,video_sent_2019-01-26T11_2019-01-27T11,11,253,abc,42996533580,1280x720-20,641050,0.984366,120,0,7376,18455,9334149,video_sent_2019-01-26T11_2019-01-27T11
1548552789897000000,0FWBnkR6ClBRXGEZYDpHQ54JMC9j7UDiwm3Fl3HIPZw=,42992749800,1920x1080-22,2055678,0.967786,62,0,21693,33618,1916419,8,253,cbs,timer,14.011,0.142,video_sent_2019-01-26T11_2019-01-27T11,8,253,cbs,timer,14.011,0.142,video_sent_2019-01-26T11_2019-01-27T11,8,253,cbs,42992749800,1920x1080-22,2055678,0.967786,62,0,21693,33618,1916419,video_sent_2019-01-26T11_2019-01-27T11
1548552790120000000,4wmWwNYabo+MwE+CkLWjwA0KlIc2O/k+8x1Q7fG4FY4=,42993110160,1920x1080-22,695680,0.988964,249,0,81467,105310,1733709,30,253,pbs,timer,14.889,0.034,video_sent_2019-01-26T11_2019-01-27T11,30,253,pbs,timer,14.889,0.034,video_sent_2019-01-26T11_2019-01-27T11,30,253,pbs,42993110160,1920x1080-22,695680,0.988964,249,0,81467,105310,1733709,video_sent_2019-01-26T11_2019-01-27T11
1548552790147000000,fX85Hw9Yj7xdDgI56K7QWEsOCOFCCLvrC72qrsvZpyM=,42996533580,1280x720-20,641050,0.984366,368,0,89051,101250,1915668,2,253,abc,timer,14.813,0.012,video_sent_2019-01-26T11_2019-01-27T11,2,253,abc,timer,14.813,0.012,video_sent_2019-01-26T11_2019-01-27T11,2,253,abc,42996533580,1280x720-20,641050,0.984366,368,0,89051,101250,1915668,video_sent_2019-01-26T11_2019-01-27T11
1548552790367000000,EjY4H6LxcadQ11JCCzH5RDa8BJd3rsy5xTRHiMllGo8=,42995812860,854x480-24,218081,0.967908,27,27,100428,273504,120372,3,253,abc,timer,4.521,0,video_sent_2019-01-26T11_2019-01-27T11,3,253,abc,timer,4.521,0,video_sent_2019-01-26T11_2019-01-27T11,3,253,abc,42995812860,854x480-24,218081,0.967908,27,27,100428,273504,120372,video_sent_2019-01-26T11_2019-01-27T11
