time (ns GMT),session_id,video_ts_x,format_x,size_x,ssim_index_x,cwnd_x,in_flight_x,min_rtt_x,rtt_x,delivery_rate_x,index_y,expt_id_y,channel_y,event_x,buffer_x,cum_rebuf_x,source_dataset_y,index_x,expt_id_x,channel_x,event_y,buffer_y,cum_rebuf_y,source_dataset_x,index_y,expt_id_y,channel_y,video_ts_y,format_y,size_y,ssim_index_y,cwnd_y,in_flight_y,min_rtt_y,rtt_y,delivery_rate_y,source_dataset_y
1548553294982000000,7VOqbt13IfuPQPJ0E1U6F/6uDJfPDZMXaekO8BfZaeQ=,43019776800,426x240-26,36652,0.791352,42,0,183897,192404,115672,7,273,cbs,timer,1.932,8.406,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,timer,1.932,8.406,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,43019776800,426x240-26,36652,0.791352,42,0,183897,192404,115672,video_sent_2019-01-26T11_2019-01-27T11
1548553296678000000,7VOqbt13IfuPQPJ0E1U6F/6uDJfPDZMXaekO8BfZaeQ=,43019956980,426x240-26,30160,0.793267,46,0,183897,186034,47193,7,273,cbs,timer,1.931,8.406,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,timer,1.931,8.406,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,43019956980,426x240-26,30160,0.793267,46,0,183897,186034,47193,video_sent_2019-01-26T11_2019-01-27T11
1548553298926000000,7VOqbt13IfuPQPJ0E1U6F/6uDJfPDZMXaekO8BfZaeQ=,43020137160,426x240-26,27891,0.791271,46,0,183897,184247,7861,7,273,cbs,timer,1.934,8.406,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,timer,1.934,8.406,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,43020137160,426x240-26,27891,0.791271,46,0,183897,184247,7861,video_sent_2019-01-26T11_2019-01-27T11
1548553300233000000,7VOqbt13IfuPQPJ0E1U6F/6uDJfPDZMXaekO8BfZaeQ=,43020317340,854x480-26,98512,0.898693,46,0,183897,189748,104177,8,273,cbs,timer,2.939,8.406,video_sent_2019-01-26T11_2019-01-27T11,8,273,cbs,timer,2.939,8.406,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,43020317340,854x480-26,98512,0.898693,46,0,183897,189748,104177,video_sent_2019-01-26T11_2019-01-27T11
1548553302864000000,7VOqbt13IfuPQPJ0E1U6F/6uDJfPDZMXaekO8BfZaeQ=,43020497520,426x240-26,38321,0.793888,60,0,183897,184304,208421,7,273,cbs,timer,2.94,8.406,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,timer,2.94,8.406,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,43020497520,426x240-26,38321,0.793888,60,0,183897,184304,208421,video_sent_2019-01-26T11_2019-01-27T11
1548553304862000000,7VOqbt13IfuPQPJ0E1U6F/6uDJfPDZMXaekO8BfZaeQ=,43020677700,426x240-26,24933,0.790375,60,0,183897,184397,208421,7,273,cbs,timer,1.943,8.406,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,timer,1.943,8.406,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,43020677700,426x240-26,24933,0.790375,60,0,183897,184397,208421,video_sent_2019-01-26T11_2019-01-27T11
1548553305932000000,7VOqbt13IfuPQPJ0E1U6F/6uDJfPDZMXaekO8BfZaeQ=,43020857880,854x480-24,142225,0.9187,60,0,183897,189286,208421,7,273,cbs,timer,2.945,8.406,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,timer,2.945,8.406,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,43020857880,854x480-24,142225,0.9187,60,0,183897,189286,208421,video_sent_2019-01-26T11_2019-01-27T11
1548553308994000000,7VOqbt13IfuPQPJ0E1U6F/6uDJfPDZMXaekO8BfZaeQ=,43021038060,426x240-26,21190,0.850973,78,0,183883,201454,272180,7,273,cbs,timer,1.944,8.406,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,timer,1.944,8.406,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,43021038060,426x240-26,21190,0.850973,78,0,183883,201454,272180,video_sent_2019-01-26T11_2019-01-27T11
1548553310086000000,7VOqbt13IfuPQPJ0E1U6F/6uDJfPDZMXaekO8BfZaeQ=,43021218240,854x480-26,60216,0.928469,78,0,183883,190314,272180,7,273,cbs,timer,2.948,8.406,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,timer,2.948,8.406,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,43021218240,854x480-26,60216,0.928469,78,0,183883,190314,272180,video_sent_2019-01-26T11_2019-01-27T11
1548553313201000000,7VOqbt13IfuPQPJ0E1U6F/6uDJfPDZMXaekO8BfZaeQ=,43021398420,426x240-26,70611,0.785751,78,0,183883,185651,39307,7,273,cbs,timer,2.953,8.406,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,timer,2.953,8.406,video_sent_2019-01-26T11_2019-01-27T11,7,273,cbs,43021398420,426x240-26,70611,0.785751,78,0,183883,185651,39307,video_sent_2019-01-26T11_2019-01-27T11
