time (ns GMT),session_id,index_x,expt_id_x,channel_x,video_ts,format,size,ssim_index,cwnd,in_flight,min_rtt,rtt,delivery_rate,source_dataset_x,index_y,expt_id_y,channel_y,event,buffer,cum_rebuf,source_dataset_y
1548571778117000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44701937280,1920x1080-22,2716278,0.973116,189,0,41652,58896,4742992,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.793,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571780118000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44702117460,1920x1080-22,2967301,0.973149,205,0,41652,57549,1153701,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.796,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571782116000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44702297640,1920x1080-22,2754912,0.971116,220,0,41652,71598,4400245,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.799,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571784121000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44702477820,1920x1080-22,1735864,0.976403,229,0,41652,70997,4313339,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.798,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571786434000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44702658000,1920x1080-22,1911294,0.979727,233,0,41652,74218,4542375,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.802,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571788135000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44702838180,1920x1080-22,3714610,0.965141,236,0,41652,75134,4555062,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.795,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571790139000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44703018360,1920x1080-22,3699664,0.96843,240,0,41652,74016,4703678,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.789,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571792191000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44703198540,1920x1080-22,2468241,0.975232,183,0,41652,55821,4427134,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.736,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571795388000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44703378720,1920x1080-22,2476381,0.975507,191,0,41652,69208,4077789,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.784,1.903,video_sent_2019-01-26T11_2019-01-27T11
1548571797408000000,/a6U5l+mUfoe7UH3MLiXnj6GJoS5elFF1fs7vWPqkIw=,5,290,nbc,44703558900,1920x1080-22,2147708,0.976278,137,0,41652,62901,3212908,video_sent_2019-01-26T11_2019-01-27T11,5,290,nbc,timer,14.764,1.903,video_sent_2019-01-26T11_2019-01-27T11
