time (ns GMT),session_id,index_x,expt_id_x,channel_x,video_ts,format,size,ssim_index,cwnd,in_flight,min_rtt,rtt,delivery_rate,source_dataset_x,index_y,expt_id_y,channel_y,event,buffer,cum_rebuf,source_dataset_y
1548553105793000000,k6fxFiHC86x1F04+FaOlTzP7A3pV4iSuN1PrcGYa41w=,0,260,abc,43024821840,1280x720-20,951474,0.974506,614,0,95988,115762,3623163,video_sent_2019-01-26T11_2019-01-27T11,0,260,abc,timer,14.986,0.419,video_sent_2019-01-26T11_2019-01-27T11
1548553106004000000,TONN+oTjK4iMneVe/2gzS8U/+5DxhLXUNsj7e9bt/hQ=,6,260,cbs,43020497520,1920x1080-22,1116039,0.970054,136,0,322,1410,82406504,video_sent_2019-01-26T11_2019-01-27T11,6,260,cbs,timer,14.971,0.048,video_sent_2019-01-26T11_2019-01-27T11
1548553106316000000,BGpzGyZcHHLDo5Sugq1cSUou+G/QWLcZgeTPVuYj6gs=,1,260,abc,43025002020,1280x720-20,553602,0.97903,214,0,6730,29297,8512708,video_sent_2019-01-26T11_2019-01-27T11,1,260,abc,timer,14.771,0.304,video_sent_2019-01-26T11_2019-01-27T11
1548553106416000000,M7zHTdBvWm9Z7esjYcjJoIupOpdiwvOJdf7kwn4Q7F8=,0,260,abc,43024281300,1280x720-20,1345239,0.973443,372,0,69126,251876,1853554,video_sent_2019-01-26T11_2019-01-27T11,0,260,abc,timer,14.437,0.37,video_sent_2019-01-26T11_2019-01-27T11
1548553107799000000,k6fxFiHC86x1F04+FaOlTzP7A3pV4iSuN1PrcGYa41w=,0,260,abc,43025002020,1280x720-20,553602,0.97903,614,0,95988,107249,4372874,video_sent_2019-01-26T11_2019-01-27T11,0,260,abc,timer,14.982,0.419,video_sent_2019-01-26T11_2019-01-27T11
1548553108003000000,TONN+oTjK4iMneVe/2gzS8U/+5DxhLXUNsj7e9bt/hQ=,6,260,cbs,43020677700,1920x1080-22,856169,0.969974,136,0,322,1424,111902382,video_sent_2019-01-26T11_2019-01-27T11,6,260,cbs,timer,14.963,0.048,video_sent_2019-01-26T11_2019-01-27T11
1548553108316000000,BGpzGyZcHHLDo5Sugq1cSUou+G/QWLcZgeTPVuYj6gs=,1,260,abc,43025182200,1280x720-20,538348,0.978733,212,0,6730,22924,9742896,video_sent_2019-01-26T11_2019-01-27T11,1,260,abc,timer,14.774,0.304,video_sent_2019-01-26T11_2019-01-27T11
1548553108398000000,M7zHTdBvWm9Z7esjYcjJoIupOpdiwvOJdf7kwn4Q7F8=,0,260,abc,43024461480,1280x720-20,1307509,0.97209,372,0,69126,120167,3292988,video_sent_2019-01-26T11_2019-01-27T11,0,260,abc,timer,14.438,0.37,video_sent_2019-01-26T11_2019-01-27T11
1548553109805000000,k6fxFiHC86x1F04+FaOlTzP7A3pV4iSuN1PrcGYa41w=,0,260,abc,43025182200,1280x720-20,538348,0.978733,614,0,95988,112114,4223942,video_sent_2019-01-26T11_2019-01-27T11,0,260,abc,timer,14.973,0.419,video_sent_2019-01-26T11_2019-01-27T11
1548553110004000000,TONN+oTjK4iMneVe/2gzS8U/+5DxhLXUNsj7e9bt/hQ=,6,260,cbs,43020857880,1920x1080-22,982596,0.970139,136,0,322,1187,28166224,video_sent_2019-01-26T11_2019-01-27T11,6,260,cbs,timer,14.951,0.048,video_sent_2019-01-26T11_2019-01-27T11
