time (ns GMT),session_id,video_ts_x,format_x,size_x,ssim_index_x,cwnd_x,in_flight_x,min_rtt_x,rtt_x,delivery_rate_x,index_y,expt_id_y,channel_y,event_x,buffer_x,cum_rebuf_x,source_dataset_y,index_x,expt_id_x,channel_x,event_y,buffer_y,cum_rebuf_y,source_dataset_x,index_y,expt_id_y,channel_y,video_ts_y,format_y,size_y,ssim_index_y,cwnd_y,in_flight_y,min_rtt_y,rtt_y,delivery_rate_y,source_dataset_y
1548571705849000000,u6oPTyb9copR7Buqvetl8/KNXHUX+PSPQrixfmIdqhk=,44693649000,1920x1080-22,370451,0.984101,56,0,73308,78363,933568,14,288,pbs,timer,14.263,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,timer,14.263,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,44693649000,1920x1080-22,370451,0.984101,56,0,73308,78363,933568,video_sent_2019-01-26T11_2019-01-27T11
1548571707858000000,u6oPTyb9copR7Buqvetl8/KNXHUX+PSPQrixfmIdqhk=,44693829180,1920x1080-22,391100,0.983847,42,0,73308,85244,686727,14,288,pbs,timer,14.257,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,timer,14.257,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,44693829180,1920x1080-22,391100,0.983847,42,0,73308,85244,686727,video_sent_2019-01-26T11_2019-01-27T11
1548571709853000000,u6oPTyb9copR7Buqvetl8/KNXHUX+PSPQrixfmIdqhk=,44694009360,1920x1080-22,507775,0.98571,45,0,73308,89228,707294,14,288,pbs,timer,14.264,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,timer,14.264,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,44694009360,1920x1080-22,507775,0.98571,45,0,73308,89228,707294,video_sent_2019-01-26T11_2019-01-27T11
1548571711851000000,u6oPTyb9copR7Buqvetl8/KNXHUX+PSPQrixfmIdqhk=,44694189540,1920x1080-22,484501,0.986686,48,0,73308,80906,630817,14,288,pbs,timer,14.269,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,timer,14.269,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,44694189540,1920x1080-22,484501,0.986686,48,0,73308,80906,630817,video_sent_2019-01-26T11_2019-01-27T11
1548571713840000000,u6oPTyb9copR7Buqvetl8/KNXHUX+PSPQrixfmIdqhk=,44694369720,1920x1080-22,569935,0.986084,52,0,73308,87211,818771,14,288,pbs,timer,14.283,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,timer,14.283,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,44694369720,1920x1080-22,569935,0.986084,52,0,73308,87211,818771,video_sent_2019-01-26T11_2019-01-27T11
1548571715859000000,u6oPTyb9copR7Buqvetl8/KNXHUX+PSPQrixfmIdqhk=,44694549900,1920x1080-22,577522,0.985101,56,0,73308,77114,994054,14,288,pbs,timer,14.264,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,timer,14.264,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,44694549900,1920x1080-22,577522,0.985101,56,0,73308,77114,994054,video_sent_2019-01-26T11_2019-01-27T11
1548571717893000000,u6oPTyb9copR7Buqvetl8/KNXHUX+PSPQrixfmIdqhk=,44694730080,1920x1080-22,807230,0.987133,60,0,73308,80505,1138950,14,288,pbs,timer,14.233,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,timer,14.233,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,44694730080,1920x1080-22,807230,0.987133,60,0,73308,80505,1138950,video_sent_2019-01-26T11_2019-01-27T11
1548571719844000000,u6oPTyb9copR7Buqvetl8/KNXHUX+PSPQrixfmIdqhk=,44694910260,1920x1080-22,725905,0.98783,53,0,73308,83605,854704,14,288,pbs,timer,14.283,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,timer,14.283,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,44694910260,1920x1080-22,725905,0.98783,53,0,73308,83605,854704,video_sent_2019-01-26T11_2019-01-27T11
1548571721865000000,u6oPTyb9copR7Buqvetl8/KNXHUX+PSPQrixfmIdqhk=,44695090440,1920x1080-22,536416,0.987282,58,0,73308,76937,1098541,14,288,pbs,timer,14.274,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,timer,14.274,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,44695090440,1920x1080-22,536416,0.987282,58,0,73308,76937,1098541,video_sent_2019-01-26T11_2019-01-27T11
1548571723859000000,u6oPTyb9copR7Buqvetl8/KNXHUX+PSPQrixfmIdqhk=,44695270620,1920x1080-22,483472,0.987987,45,0,73308,86366,757305,14,288,pbs,timer,14.273,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,timer,14.273,1.334,video_sent_2019-01-26T11_2019-01-27T11,14,288,pbs,44695270620,1920x1080-22,483472,0.987987,45,0,73308,86366,757305,video_sent_2019-01-26T11_2019-01-27T11
